timestamp,type,proxid,floor,zone
2016-06-0916:59:24,fixed-prox,jsimonides001,2,1
2016-06-0916:59:32,fixed-prox,clais001,3,4
2016-06-0916:59:32,fixed-prox,llagos001,3,4
2016-06-0916:59:42,fixed-prox,sflorez001,1,4
2016-06-0916:59:42,fixed-prox,ldedos001,1,4
2016-06-0916:59:42,fixed-prox,bridenour001,1,4
2016-06-0916:59:44,fixed-prox,ldedos001,1,1
2016-06-0916:59:44,fixed-prox,sflorez001,1,1
2016-06-0916:59:44,fixed-prox,bridenour001,1,1
2016-06-0917:00:01,fixed-prox,mshultz001,2,7
2016-06-0917:00:03,fixed-prox,pratigan001,3,1
2016-06-0917:00:06,fixed-prox,gflorez005,3,1
2016-06-0917:00:09,fixed-prox,korilla001,2,4
2016-06-0917:00:09,fixed-prox,jsimonides001,2,4
2016-06-0917:00:10,fixed-prox,lcarrara001,3,6
2016-06-0917:00:12,fixed-prox,hblue001,3,1
2016-06-0917:00:13,fixed-prox,llagos001,2,4
2016-06-0917:00:13,fixed-prox,clais001,2,4
2016-06-0917:00:17,fixed-prox,emintz001,3,1
2016-06-0917:00:17,fixed-prox,bovan001,3,1
2016-06-0917:00:17,fixed-prox,lcarrara001,3,1
2016-06-0917:00:25,fixed-prox,mshultz001,2,1
2016-06-0917:00:27,fixed-prox,cforluniau001,2,1
2016-06-0917:00:44,fixed-prox,clais001,1,4
2016-06-0917:00:44,fixed-prox,llagos001,1,4
2016-06-0917:00:46,fixed-prox,clais001,1,1
2016-06-0917:00:46,fixed-prox,llagos001,1,1
2016-06-0917:00:50,fixed-prox,korilla001,1,4
2016-06-0917:00:50,fixed-prox,jsimonides001,1,4
2016-06-0917:00:52,fixed-prox,korilla001,1,1
2016-06-0917:00:52,fixed-prox,jsimonides001,1,1
2016-06-0917:01:00,fixed-prox,vlagos001,1,1
2016-06-0917:01:01,fixed-prox,jnespola001,2,7
2016-06-0917:01:01,fixed-prox,jcastellanos001,2,7
2016-06-0917:01:11,fixed-prox,tbattles001,2,1
2016-06-0917:01:14,fixed-prox,thagan001,2,1
2016-06-0917:01:17,fixed-prox,csolos001,2,1
2016-06-0917:01:25,fixed-prox,jcastellanos001,2,1
2016-06-0917:01:25,fixed-prox,jnespola001,2,1
2016-06-0917:01:31,fixed-prox,acampo001,3,4
2016-06-0917:01:31,fixed-prox,aribera001,3,4
2016-06-0917:01:31,fixed-prox,gflorez005,3,4
2016-06-0917:01:31,fixed-prox,bovan001,3,4
2016-06-0917:01:31,fixed-prox,hblue001,3,4
2016-06-0917:01:31,fixed-prox,lcarrara001,3,4
2016-06-0917:01:31,fixed-prox,emintz001,3,4
2016-06-0917:01:31,fixed-prox,pratigan001,3,4
2016-06-0917:01:34,fixed-prox,csolos001,2,4
2016-06-0917:01:34,fixed-prox,tbattles001,2,4
2016-06-0917:01:34,fixed-prox,cforluniau001,2,4
2016-06-0917:01:34,fixed-prox,mshultz001,2,4
2016-06-0917:01:34,fixed-prox,thagan001,2,4
2016-06-0917:02:01,fixed-prox,hcocinaro001,2,7
2016-06-0917:02:01,fixed-prox,anardi001,2,7
2016-06-0917:02:01,fixed-prox,mvollan001,2,7
2016-06-0917:02:01,fixed-prox,kherrero001,2,7
2016-06-0917:02:02,fixed-prox,pratigan001,2,4
2016-06-0917:02:02,fixed-prox,aribera001,2,4
2016-06-0917:02:02,fixed-prox,lcarrara001,2,4
2016-06-0917:02:02,fixed-prox,gflorez005,2,4
2016-06-0917:02:02,fixed-prox,bovan001,2,4
2016-06-0917:02:02,fixed-prox,acampo001,2,4
2016-06-0917:02:02,fixed-prox,emintz001,2,4
2016-06-0917:02:02,fixed-prox,hblue001,2,4
2016-06-0917:02:15,fixed-prox,csolos001,1,4
2016-06-0917:02:15,fixed-prox,tbattles001,1,4
2016-06-0917:02:15,fixed-prox,mshultz001,1,4
2016-06-0917:02:15,fixed-prox,thagan001,1,4
2016-06-0917:02:15,fixed-prox,cforluniau001,1,4
2016-06-0917:02:17,fixed-prox,cforluniau001,1,1
2016-06-0917:02:17,fixed-prox,mshultz001,1,1
2016-06-0917:02:17,fixed-prox,thagan001,1,1
2016-06-0917:02:17,fixed-prox,csolos001,1,1
2016-06-0917:02:17,fixed-prox,tbattles001,1,1
2016-06-0917:02:25,fixed-prox,hcocinaro001,2,1
2016-06-0917:02:25,fixed-prox,kherrero001,2,1
2016-06-0917:02:25,fixed-prox,mvollan001,2,1
2016-06-0917:02:25,fixed-prox,anardi001,2,1
2016-06-0917:02:33,fixed-prox,pratigan001,1,4
2016-06-0917:02:33,fixed-prox,lcarrara001,1,4
2016-06-0917:02:33,fixed-prox,aribera001,1,4
2016-06-0917:02:33,fixed-prox,hblue001,1,4
2016-06-0917:02:33,fixed-prox,bovan001,1,4
2016-06-0917:02:33,fixed-prox,gflorez005,1,4
2016-06-0917:02:33,fixed-prox,acampo001,1,4
2016-06-0917:02:33,fixed-prox,emintz001,1,4
2016-06-0917:02:35,fixed-prox,emintz001,1,1
2016-06-0917:02:35,fixed-prox,acampo001,1,1
2016-06-0917:02:35,fixed-prox,hblue001,1,1
2016-06-0917:02:35,fixed-prox,pratigan001,1,1
2016-06-0917:02:35,fixed-prox,aribera001,1,1
2016-06-0917:02:35,fixed-prox,lcarrara001,1,1
2016-06-0917:02:35,fixed-prox,gflorez005,1,1
2016-06-0917:02:35,fixed-prox,bovan001,1,1
2016-06-0917:02:47,fixed-prox,fadair001,3,4
2016-06-0917:02:47,fixed-prox,tseifert001,3,4
2016-06-0917:03:00,fixed-prox,sfusil001,1,1
2016-06-0917:03:01,fixed-prox,mvollan001,2,4
2016-06-0917:03:01,fixed-prox,jnespola001,2,4
2016-06-0917:03:01,fixed-prox,sparrino001,2,4
2016-06-0917:03:01,fixed-prox,slea001,2,7
2016-06-0917:03:01,fixed-prox,anardi001,2,4
2016-06-0917:03:01,fixed-prox,jcastellanos001,2,4
2016-06-0917:03:01,fixed-prox,kherrero001,2,4
2016-06-0917:03:01,fixed-prox,hcocinaro001,2,4
2016-06-0917:03:08,fixed-prox,rmieshaber001,2,1
2016-06-0917:03:16,fixed-prox,slowery001,2,1
2016-06-0917:03:20,fixed-prox,rpantanal001,3,1
2016-06-0917:03:25,fixed-prox,slea001,2,1
2016-06-0917:03:28,fixed-prox,fadair001,2,4
2016-06-0917:03:28,fixed-prox,tseifert001,2,4
2016-06-0917:03:42,fixed-prox,jnespola001,1,4
2016-06-0917:03:42,fixed-prox,sparrino001,1,4
2016-06-0917:03:42,fixed-prox,hcocinaro001,1,4
2016-06-0917:03:42,fixed-prox,kherrero001,1,4
2016-06-0917:03:42,fixed-prox,anardi001,1,4
2016-06-0917:03:42,fixed-prox,jcastellanos001,1,4
2016-06-0917:03:42,fixed-prox,mvollan001,1,4
2016-06-0917:03:44,fixed-prox,jcastellanos001,1,1
2016-06-0917:03:44,fixed-prox,kherrero001,1,1
2016-06-0917:03:44,fixed-prox,sparrino001,1,1
2016-06-0917:03:44,fixed-prox,mvollan001,1,1
2016-06-0917:03:44,fixed-prox,anardi001,1,1
2016-06-0917:03:44,fixed-prox,jnespola001,1,1
2016-06-0917:03:44,fixed-prox,hcocinaro001,1,1
2016-06-0917:03:59,fixed-prox,tseifert001,1,4
2016-06-0917:03:59,fixed-prox,fadair001,1,4
2016-06-0917:04:01,fixed-prox,tseifert001,1,1
2016-06-0917:04:01,fixed-prox,fadair001,1,1
2016-06-0917:04:13,fixed-prox,slowery001,2,4
2016-06-0917:04:13,fixed-prox,slea001,2,4
2016-06-0917:04:13,fixed-prox,rmieshaber001,2,4
2016-06-0917:04:26,fixed-prox,rfaralso001,2,1
2016-06-0917:04:30,fixed-prox,ckinney001,2,1
2016-06-0917:04:54,fixed-prox,slea001,1,4
2016-06-0917:04:54,fixed-prox,slowery001,1,4
2016-06-0917:04:54,fixed-prox,rmieshaber001,1,4
2016-06-0917:04:56,fixed-prox,slowery001,1,1
2016-06-0917:04:56,fixed-prox,slea001,1,1
2016-06-0917:04:56,fixed-prox,rmieshaber001,1,1
2016-06-0917:04:59,fixed-prox,rpantanal001,3,4
2016-06-0917:05:10,fixed-prox,ssinagra001,2,1
2016-06-0917:05:26,fixed-prox,gcazar001,2,1
2016-06-0917:05:27,fixed-prox,rfaralso001,2,4
2016-06-0917:05:27,fixed-prox,ckinney001,2,4
2016-06-0917:05:27,fixed-prox,ssinagra001,2,4
2016-06-0917:05:40,fixed-prox,rpantanal001,2,4
2016-06-0917:06:08,fixed-prox,ckinney001,1,4
2016-06-0917:06:08,fixed-prox,rfaralso001,1,4
2016-06-0917:06:08,fixed-prox,ssinagra001,1,4
2016-06-0917:06:10,fixed-prox,ckinney001,1,1
2016-06-0917:06:10,fixed-prox,ssinagra001,1,1
2016-06-0917:06:10,fixed-prox,rfaralso001,1,1
2016-06-0917:06:11,fixed-prox,rpantanal001,1,4
2016-06-0917:06:13,fixed-prox,rpantanal001,1,1
2016-06-0917:06:35,fixed-prox,fmata001,2,4
2016-06-0917:06:35,fixed-prox,gcazar001,2,4
2016-06-0917:07:16,fixed-prox,fmata001,1,4
2016-06-0917:07:16,fixed-prox,gcazar001,1,4
2016-06-0917:07:18,fixed-prox,gcazar001,1,1
2016-06-0917:07:18,fixed-prox,fmata001,1,1
2016-06-0917:07:23,fixed-prox,mcassano001,2,1
2016-06-0917:08:24,fixed-prox,mcassano001,2,4
2016-06-0917:09:05,fixed-prox,mcassano001,1,4
2016-06-0917:09:07,fixed-prox,mcassano001,1,1
2016-06-0917:10:24,fixed-prox,apinckney001,2,1
2016-06-0917:11:08,fixed-prox,tcarrara001,2,1
2016-06-0917:11:26,fixed-prox,tcarrara001,2,4
2016-06-0917:11:26,fixed-prox,apinckney001,2,4
2016-06-0917:12:07,fixed-prox,tcarrara001,1,4
2016-06-0917:12:07,fixed-prox,apinckney001,1,4
2016-06-0917:12:09,fixed-prox,tcarrara001,1,1
2016-06-0917:12:09,fixed-prox,apinckney001,1,1
2016-06-0917:12:10,fixed-prox,eminto001,2,1
2016-06-0917:12:29,fixed-prox,lbergen001,2,1
2016-06-0917:13:12,fixed-prox,yfinney001,2,1
2016-06-0917:13:15,fixed-prox,eminto001,2,4
2016-06-0917:13:15,fixed-prox,lbergen001,2,4
2016-06-0917:13:56,fixed-prox,eminto001,1,4
2016-06-0917:13:56,fixed-prox,lbergen001,1,4
2016-06-0917:13:58,fixed-prox,eminto001,1,1
2016-06-0917:13:58,fixed-prox,lbergen001,1,1
2016-06-0917:14:17,fixed-prox,yfinney001,2,4
2016-06-0917:14:58,fixed-prox,yfinney001,1,4
2016-06-0917:15:00,fixed-prox,yfinney001,1,1
2016-06-0917:15:19,fixed-prox,wreynoso001,2,1
2016-06-0917:15:22,fixed-prox,cshipp001,2,1
2016-06-0917:16:22,fixed-prox,wreynoso001,2,4
2016-06-0917:16:22,fixed-prox,lgrogan001,2,4
2016-06-0917:16:22,fixed-prox,cshipp001,2,4
2016-06-0917:17:03,fixed-prox,lgrogan001,1,4
2016-06-0917:17:03,fixed-prox,wreynoso001,1,4
2016-06-0917:17:03,fixed-prox,cshipp001,1,4
2016-06-0917:17:05,fixed-prox,wreynoso001,1,1
2016-06-0917:17:05,fixed-prox,cshipp001,1,1
2016-06-0917:17:05,fixed-prox,lgrogan001,1,1
2016-06-0917:20:04,fixed-prox,knielson001,2,4
2016-06-0917:20:08,fixed-prox,fresumir001,3,6
2016-06-0917:20:15,fixed-prox,fresumir001,3,1
2016-06-0917:20:20,fixed-prox,ebello001,2,1
2016-06-0917:20:32,fixed-prox,morlunv001,2,1
2016-06-0917:20:45,fixed-prox,knielson001,1,4
2016-06-0917:20:47,fixed-prox,knielson001,1,1
2016-06-0917:21:21,fixed-prox,tsong001,1,4
2016-06-0917:21:51,fixed-prox,fresumir001,3,4
2016-06-0917:22:03,fixed-prox,tsong001,2,4
2016-06-0917:22:05,fixed-prox,tsong001,2,1
2016-06-0917:22:32,fixed-prox,fresumir001,2,4
2016-06-0917:23:03,fixed-prox,fresumir001,1,4
2016-06-0917:23:05,fixed-prox,fresumir001,1,1
2016-06-0917:24:36,fixed-prox,edavies001,2,1
2016-06-0917:25:21,fixed-prox,agerard001,1,4
2016-06-0917:26:03,fixed-prox,agerard001,2,4
2016-06-0917:26:05,fixed-prox,agerard001,2,1
2016-06-0917:26:08,fixed-prox,iarlotti001,2,1
2016-06-0917:27:37,fixed-prox,dcoginian001,2,1
2016-06-0917:28:15,fixed-prox,morlunv001,2,6
2016-06-0917:29:28,fixed-prox,ebello001,2,7
2016-06-0917:29:35,fixed-prox,fkirchner001,2,1
2016-06-0917:30:14,fixed-prox,jholly001,2,1
2016-06-0917:30:15,fixed-prox,tsong001,2,4
2016-06-0917:30:16,fixed-prox,eklinger001,3,1
2016-06-0917:30:19,fixed-prox,ncelio001,3,1
2016-06-0917:30:29,fixed-prox,amorlun001,2,1
2016-06-0917:30:57,fixed-prox,tsong001,1,4
2016-06-0917:30:59,fixed-prox,tsong001,1,1
2016-06-0917:31:02,fixed-prox,ncelio001,3,4
2016-06-0917:31:02,fixed-prox,ibarranco001,3,4
2016-06-0917:31:02,fixed-prox,eklinger001,3,4
2016-06-0917:31:04,fixed-prox,ibaza001,2,1
2016-06-0917:31:16,fixed-prox,jholly001,2,4
2016-06-0917:31:43,fixed-prox,ibarranco001,2,4
2016-06-0917:31:43,fixed-prox,ncelio001,2,4
2016-06-0917:31:43,fixed-prox,eklinger001,2,4
2016-06-0917:31:57,fixed-prox,jholly001,1,4
2016-06-0917:31:59,fixed-prox,jholly001,1,1
2016-06-0917:32:14,fixed-prox,eklinger001,1,4
2016-06-0917:32:14,fixed-prox,ncelio001,1,4
2016-06-0917:32:14,fixed-prox,ibarranco001,1,4
2016-06-0917:32:16,fixed-prox,ibarranco001,1,1
2016-06-0917:32:16,fixed-prox,eklinger001,1,1
2016-06-0917:32:16,fixed-prox,ncelio001,1,1
2016-06-0917:33:15,fixed-prox,edavies001,2,6
2016-06-0917:35:00,fixed-prox,agerard001,2,4
2016-06-0917:35:15,fixed-prox,dcoginian001,2,6
2016-06-0917:35:28,fixed-prox,iarlotti001,2,7
2016-06-0917:35:41,fixed-prox,agerard001,1,4
2016-06-0917:35:43,fixed-prox,agerard001,1,1
2016-06-0917:36:11,fixed-prox,lbagani001,2,1
2016-06-0917:37:09,fixed-prox,sbagni001,2,1
2016-06-0917:38:15,fixed-prox,amorlun001,2,6
2016-06-0917:39:15,fixed-prox,fkirchner001,2,6
2016-06-0917:40:36,fixed-prox,ibaza001,2,7
2016-06-0917:43:07,fixed-prox,jsanjorge001,3,1
2016-06-0917:44:11,fixed-prox,eedward001,3,1
2016-06-0917:44:28,fixed-prox,lbagani001,2,7
2016-06-0917:44:29,fixed-prox,sbagni001,2,7
2016-06-0917:44:42,fixed-prox,jsanjorge001,3,4
2016-06-0917:44:42,fixed-prox,eedward001,3,4
2016-06-0917:45:09,fixed-prox,pbeebe001,3,1
2016-06-0917:45:23,fixed-prox,eedward001,2,4
2016-06-0917:45:23,fixed-prox,jsanjorge001,2,4
2016-06-0917:45:54,fixed-prox,eedward001,1,4
2016-06-0917:45:54,fixed-prox,jsanjorge001,1,4
2016-06-0917:45:56,fixed-prox,eedward001,1,1
2016-06-0917:45:56,fixed-prox,jsanjorge001,1,1
2016-06-0917:46:43,fixed-prox,pbeebe001,3,4
2016-06-0917:47:24,fixed-prox,pbeebe001,2,4
2016-06-0917:47:55,fixed-prox,pbeebe001,1,4
2016-06-0917:47:57,fixed-prox,pbeebe001,1,1
2016-06-0917:52:21,fixed-prox,tsong001,1,4
2016-06-0917:52:21,fixed-prox,dcoginian001,2,7
2016-06-0917:53:03,fixed-prox,tsong001,2,4
2016-06-0917:53:05,fixed-prox,tsong001,2,1
2016-06-0917:53:20,fixed-prox,edavies001,2,7
2016-06-0917:53:24,fixed-prox,tsong001,2,7
2016-06-0917:57:13,fixed-prox,amorlun001,2,7
2016-06-0917:58:04,fixed-prox,tquiroz002,2,7
2016-06-0917:59:03,fixed-prox,pbueno001,2,7
2016-06-0918:00:08,fixed-prox,dcoginian001,2,6
2016-06-0918:00:21,fixed-prox,agerard001,1,4
2016-06-0918:01:03,fixed-prox,agerard001,2,4
2016-06-0918:01:11,fixed-prox,tsong001,2,1
2016-06-0918:01:27,fixed-prox,tsong001,2,4
2016-06-0918:01:34,fixed-prox,agerard001,3,4
2016-06-0918:01:36,fixed-prox,agerard001,3,1
2016-06-0918:01:45,fixed-prox,agerard001,3,2
2016-06-0918:02:05,fixed-prox,cwhaley001,2,7
2016-06-0918:02:09,fixed-prox,tsong001,1,4
2016-06-0918:02:11,fixed-prox,tsong001,1,1
2016-06-0918:02:23,fixed-prox,fkirchner001,2,7
2016-06-0918:03:08,fixed-prox,edavies001,2,6
2016-06-0918:06:12,fixed-prox,tquiroz002,2,1
2016-06-0918:08:08,fixed-prox,amorlun001,2,6
2016-06-0918:08:19,fixed-prox,pbueno001,2,1
2016-06-0918:09:26,fixed-prox,morlunv001,2,7
2016-06-0918:12:18,fixed-prox,agerard001,3,1
2016-06-0918:12:27,fixed-prox,agerard001,3,4
2016-06-0918:13:09,fixed-prox,agerard001,2,4
2016-06-0918:13:40,fixed-prox,agerard001,1,4
2016-06-0918:13:42,fixed-prox,agerard001,1,1
2016-06-0918:14:12,fixed-prox,cwhaley001,2,1
2016-06-0918:16:08,fixed-prox,fkirchner001,2,6
2016-06-0918:18:08,fixed-prox,morlunv001,2,6
2016-06-0918:25:16,fixed-prox,iarlotti001,2,6
2016-06-0918:26:21,fixed-prox,tsong001,1,4
2016-06-0918:27:03,fixed-prox,tsong001,2,4
2016-06-0918:27:05,fixed-prox,tsong001,2,1
2016-06-0918:27:32,fixed-prox,morlunv001,2,1
2016-06-0918:27:38,fixed-prox,dcoginian001,2,1
2016-06-0918:28:16,fixed-prox,lbagani001,2,6
2016-06-0918:28:37,fixed-prox,edavies001,2,1
2016-06-0918:30:21,fixed-prox,agerard001,1,4
2016-06-0918:30:29,fixed-prox,amorlun001,2,1
2016-06-0918:30:33,fixed-prox,cwhaley001,2,6
2016-06-0918:30:37,fixed-prox,fkirchner001,2,1
2016-06-0918:31:03,fixed-prox,agerard001,2,4
2016-06-0918:31:05,fixed-prox,agerard001,2,1
2016-06-0918:32:10,fixed-prox,pbueno001,2,7
2016-06-0918:32:27,fixed-prox,pbueno001,2,6
2016-06-0918:33:31,fixed-prox,tquiroz002,2,6
2016-06-0918:34:17,fixed-prox,sbagni001,2,6
2016-06-0918:34:24,fixed-prox,ibaza001,2,6
2016-06-0918:35:20,fixed-prox,ebello001,2,6
2016-06-0919:12:09,fixed-prox,morlunv001,2,6
2016-06-0919:14:18,fixed-prox,tsong001,2,4
2016-06-0919:15:00,fixed-prox,tsong001,1,4
2016-06-0919:15:02,fixed-prox,tsong001,1,1
2016-06-0919:17:01,fixed-prox,dcoginian001,2,6
2016-06-0919:18:01,fixed-prox,edavies001,2,6
2016-06-0919:20:01,fixed-prox,pbueno001,2,7
2016-06-0919:20:26,fixed-prox,pbueno001,2,1
2016-06-0919:21:05,fixed-prox,cwhaley001,2,1
2016-06-0919:21:09,fixed-prox,amorlun001,2,6
2016-06-0919:22:21,fixed-prox,agerard001,2,4
2016-06-0919:23:03,fixed-prox,agerard001,1,4
2016-06-0919:23:05,fixed-prox,agerard001,1,1
2016-06-0919:23:18,fixed-prox,ibaza001,2,7
2016-06-0919:25:17,fixed-prox,ebello001,2,7
2016-06-0919:27:01,fixed-prox,sbagni001,2,7
2016-06-0919:28:01,fixed-prox,iarlotti001,2,7
2016-06-0919:32:01,fixed-prox,lbagani001,2,7
2016-06-0919:32:01,fixed-prox,fkirchner001,2,6
2016-06-0919:35:05,fixed-prox,tquiroz002,2,1
2016-06-0919:46:08,fixed-prox,iarlotti001,2,1
2016-06-0919:46:15,fixed-prox,amorlun001,2,7
2016-06-0919:46:31,fixed-prox,amorlun001,2,1
2016-06-0919:47:31,fixed-prox,amorlun001,2,4
2016-06-0919:48:12,fixed-prox,amorlun001,1,4
2016-06-0919:48:14,fixed-prox,amorlun001,1,1
2016-06-0919:48:21,fixed-prox,amorlun001,1,2
2016-06-0919:49:05,fixed-prox,ibaza001,2,1
2016-06-0919:50:14,fixed-prox,ibaza001,2,4
2016-06-0919:50:55,fixed-prox,ibaza001,1,4
2016-06-0919:50:57,fixed-prox,ibaza001,1,1
2016-06-0919:51:18,fixed-prox,ibaza001,1,2
2016-06-0919:52:20,fixed-prox,ebello001,2,1
2016-06-0919:52:21,fixed-prox,tsong001,1,4
2016-06-0919:53:03,fixed-prox,tsong001,2,4
2016-06-0919:53:05,fixed-prox,tsong001,2,1
2016-06-0919:53:05,fixed-prox,tquiroz002,2,4
2016-06-0919:53:46,fixed-prox,tquiroz002,1,4
2016-06-0919:53:48,fixed-prox,tquiroz002,1,1
2016-06-0919:54:09,fixed-prox,tquiroz002,1,2
2016-06-0919:54:10,fixed-prox,sbagni001,2,1
2016-06-0919:54:27,fixed-prox,sbagni001,2,4
2016-06-0919:55:09,fixed-prox,sbagni001,1,4
2016-06-0919:55:11,fixed-prox,sbagni001,1,1
2016-06-0919:55:27,fixed-prox,sbagni001,1,2
2016-06-0919:55:35,fixed-prox,morlunv001,2,1
2016-06-0919:56:38,fixed-prox,morlunv001,2,4
2016-06-0919:57:19,fixed-prox,morlunv001,1,4
2016-06-0919:57:21,fixed-prox,morlunv001,1,1
2016-06-0919:57:42,fixed-prox,morlunv001,1,2
2016-06-0920:02:07,fixed-prox,agerard001,1,2
2016-06-0920:02:35,fixed-prox,fkirchner001,2,1
2016-06-0920:04:12,fixed-prox,lbagani001,2,1
2016-06-0920:05:13,fixed-prox,lbagani001,2,4
2016-06-0920:05:54,fixed-prox,lbagani001,1,4
2016-06-0920:05:56,fixed-prox,lbagani001,1,1
2016-06-0920:06:09,fixed-prox,lbagani001,1,2
2016-06-0920:07:37,fixed-prox,dcoginian001,2,1
2016-06-0920:08:36,fixed-prox,edavies001,2,1
2016-06-0920:09:07,fixed-prox,cwhaley001,2,4
2016-06-0920:09:48,fixed-prox,cwhaley001,1,4
2016-06-0920:09:50,fixed-prox,cwhaley001,1,1
2016-06-0920:10:05,fixed-prox,cwhaley001,1,2
2016-06-0920:32:28,fixed-prox,iarlotti001,2,7
2016-06-0920:41:01,fixed-prox,ibaza001,1,1
2016-06-0920:41:18,fixed-prox,ibaza001,1,4
2016-06-0920:42:00,fixed-prox,ibaza001,2,4
2016-06-0920:42:02,fixed-prox,ibaza001,2,1
2016-06-0920:42:25,fixed-prox,ibaza001,2,7
2016-06-0920:48:01,fixed-prox,amorlun001,1,1
2016-06-0920:48:01,fixed-prox,tquiroz002,1,1
2016-06-0920:48:12,fixed-prox,amorlun001,1,4
2016-06-0920:48:18,fixed-prox,tquiroz002,1,4
2016-06-0920:48:54,fixed-prox,amorlun001,2,4
2016-06-0920:48:56,fixed-prox,amorlun001,2,1
2016-06-0920:49:00,fixed-prox,tquiroz002,2,4
2016-06-0920:49:02,fixed-prox,tquiroz002,2,1
2016-06-0920:49:11,fixed-prox,amorlun001,2,7
2016-06-0920:49:28,fixed-prox,amorlun001,2,6
2016-06-0920:52:08,fixed-prox,agerard001,1,1
2016-06-0920:53:01,fixed-prox,morlunv001,1,1
2016-06-0920:54:03,fixed-prox,morlunv001,1,4
2016-06-0920:54:44,fixed-prox,morlunv001,2,4
2016-06-0920:54:46,fixed-prox,morlunv001,2,1
2016-06-0920:55:00,fixed-prox,morlunv001,2,6
2016-06-0920:56:01,fixed-prox,sbagni001,1,1
2016-06-0920:57:03,fixed-prox,sbagni001,1,4
2016-06-0920:57:44,fixed-prox,sbagni001,2,4
2016-06-0920:57:46,fixed-prox,sbagni001,2,1
2016-06-0920:58:03,fixed-prox,sbagni001,2,7
2016-06-0920:58:28,fixed-prox,ebello001,2,7
2016-06-0921:00:01,fixed-prox,lbagani001,1,1
2016-06-0921:01:03,fixed-prox,lbagani001,1,4
2016-06-0921:01:15,fixed-prox,fkirchner001,2,6
2016-06-0921:01:44,fixed-prox,lbagani001,2,4
2016-06-0921:01:46,fixed-prox,lbagani001,2,1
2016-06-0921:02:01,fixed-prox,cwhaley001,1,1
2016-06-0921:02:01,fixed-prox,lbagani001,2,7
2016-06-0921:02:15,fixed-prox,tsong001,2,4
2016-06-0921:02:55,fixed-prox,tsong001,1,4
2016-06-0921:02:57,fixed-prox,tsong001,1,1
2016-06-0921:02:57,fixed-prox,cwhaley001,1,4
2016-06-0921:03:36,fixed-prox,pbueno001,2,6
2016-06-0921:03:38,fixed-prox,cwhaley001,2,4
2016-06-0921:03:40,fixed-prox,cwhaley001,2,1
2016-06-0921:07:15,fixed-prox,dcoginian001,2,6
2016-06-0921:09:15,fixed-prox,edavies001,2,6
2016-06-0921:55:33,fixed-prox,cwhaley001,2,6
2016-06-0921:55:37,fixed-prox,edavies001,2,1
2016-06-0921:56:05,fixed-prox,tquiroz002,2,7
2016-06-0921:56:21,fixed-prox,tquiroz002,2,6
2016-06-0921:57:17,fixed-prox,sbagni001,2,6
2016-06-0922:00:29,fixed-prox,amorlun001,2,1
2016-06-0922:02:32,fixed-prox,morlunv001,2,1
2016-06-0922:02:37,fixed-prox,fkirchner001,2,1
2016-06-0922:03:06,fixed-prox,agerard001,1,4
2016-06-0922:03:16,fixed-prox,iarlotti001,2,6
2016-06-0922:03:24,fixed-prox,ibaza001,2,6
2016-06-0922:03:47,fixed-prox,agerard001,2,4
2016-06-0922:03:49,fixed-prox,agerard001,2,1
2016-06-0922:04:06,fixed-prox,tsong001,1,4
2016-06-0922:04:16,fixed-prox,lbagani001,2,6
2016-06-0922:04:37,fixed-prox,dcoginian001,2,1
2016-06-0922:04:47,fixed-prox,tsong001,2,4
2016-06-0922:04:49,fixed-prox,tsong001,2,1
2016-06-0922:05:19,fixed-prox,ebello001,2,6
2016-06-0922:48:05,fixed-prox,cwhaley001,2,1
2016-06-0922:48:17,fixed-prox,tquiroz002,2,7
2016-06-0922:48:34,fixed-prox,tquiroz002,2,1
2016-06-0922:53:01,fixed-prox,edavies001,2,6
2016-06-0922:53:09,fixed-prox,amorlun001,2,6
2016-06-0922:54:09,fixed-prox,amorlun001,2,1
2016-06-0922:54:15,fixed-prox,edavies001,2,1
2016-06-0922:54:39,fixed-prox,amorlun001,2,6
2016-06-0922:54:45,fixed-prox,edavies001,2,6
2016-06-0922:56:18,fixed-prox,agerard001,2,4
2016-06-0922:57:00,fixed-prox,agerard001,1,4
2016-06-0922:57:02,fixed-prox,agerard001,1,1
2016-06-0922:57:17,fixed-prox,lbagani001,2,7
2016-06-0922:57:17,fixed-prox,sbagni001,2,7
2016-06-0922:57:17,fixed-prox,iarlotti001,2,7
2016-06-0922:57:39,fixed-prox,agerard001,1,4
2016-06-0922:57:41,fixed-prox,iarlotti001,2,1
2016-06-0922:57:44,fixed-prox,lbagani001,2,1
2016-06-0922:57:44,fixed-prox,sbagni001,2,1
2016-06-0922:58:18,fixed-prox,tsong001,2,4
2016-06-0922:58:21,fixed-prox,agerard001,2,4
2016-06-0922:58:23,fixed-prox,agerard001,2,1
2016-06-0922:58:38,fixed-prox,iarlotti001,2,7
2016-06-0922:58:41,fixed-prox,lbagani001,2,7
2016-06-0922:58:43,fixed-prox,sbagni001,2,7
2016-06-0922:58:52,fixed-prox,agerard001,2,4
2016-06-0922:59:00,fixed-prox,tsong001,1,4
2016-06-0922:59:02,fixed-prox,tsong001,1,1
2016-06-0922:59:34,fixed-prox,agerard001,1,4
2016-06-0922:59:36,fixed-prox,agerard001,1,1
2016-06-0922:59:43,fixed-prox,tsong001,1,4
2016-06-0923:00:01,fixed-prox,fkirchner001,2,6
2016-06-0923:00:25,fixed-prox,tsong001,2,4
