Time,F_2_Z_2,F_1_Z_8A,F_2_Z_4,F_3_Z_1
31-05-2016 00:00,0.000,0.000,0.000,0.000
05-06-2016 09:00,0.355,0.000,0.392,0.003
05-06-2016 09:05,0.352,0.000,0.388,0.003
05-06-2016 09:10,0.349,0.000,0.385,0.003
05-06-2016 09:15,0.343,0.000,0.378,0.003
05-06-2016 09:20,0.340,0.000,0.375,0.003
05-06-2016 09:25,0.338,0.000,0.373,0.003
05-06-2016 09:30,0.335,0.000,0.370,0.003
05-06-2016 09:35,0.332,0.000,0.367,0.003
05-06-2016 09:40,0.330,0.000,0.364,0.003
05-06-2016 09:45,0.327,0.000,0.361,0.003
05-06-2016 09:50,0.325,0.000,0.358,0.003
05-06-2016 09:55,0.322,0.000,0.355,0.003
05-06-2016 10:00,0.320,0.000,0.352,0.003
05-06-2016 10:05,0.317,0.000,0.349,0.003
05-06-2016 10:10,0.315,0.000,0.346,0.003
05-06-2016 10:15,0.312,0.000,0.344,0.003
05-06-2016 10:20,0.306,0.000,0.337,0.003
05-06-2016 10:25,0.304,0.000,0.337,0.003
05-06-2016 10:30,0.302,0.000,0.334,0.003
05-06-2016 10:35,0.300,0.000,0.332,0.003
05-06-2016 10:40,0.297,0.000,0.329,0.003
05-06-2016 10:45,0.295,0.000,0.327,0.003
05-06-2016 10:50,0.293,0.000,0.324,0.003
05-06-2016 10:55,0.291,0.000,0.321,0.003
05-06-2016 11:00,0.288,0.000,0.319,0.003
05-06-2016 11:05,0.286,0.000,0.316,0.003
05-06-2016 11:10,0.284,0.000,0.313,0.003
05-06-2016 11:15,0.282,0.000,0.311,0.003
05-06-2016 11:20,0.279,0.000,0.308,0.003
05-06-2016 11:25,0.274,0.000,0.303,0.003
05-06-2016 11:30,0.273,0.000,0.302,0.003
05-06-2016 11:35,0.270,0.000,0.300,0.003
05-06-2016 11:40,0.268,0.000,0.297,0.003
05-06-2016 11:45,0.266,0.000,0.295,0.003
05-06-2016 11:50,0.264,0.000,0.292,0.003
05-06-2016 11:55,0.262,0.000,0.290,0.003
05-06-2016 12:00,0.260,0.000,0.288,0.003
05-06-2016 12:05,0.258,0.000,0.285,0.003
05-06-2016 12:10,0.256,0.000,0.283,0.003
05-06-2016 12:15,0.254,0.000,0.281,0.003
05-06-2016 12:20,0.252,0.000,0.278,0.003
05-06-2016 12:25,0.250,0.000,0.276,0.003
05-06-2016 12:30,0.246,0.000,0.271,0.003
05-06-2016 12:35,0.244,0.000,0.269,0.002
05-06-2016 12:40,0.242,0.000,0.267,0.002
05-06-2016 12:45,0.240,0.000,0.265,0.002
05-06-2016 12:50,0.239,0.000,0.263,0.002
05-06-2016 12:55,0.237,0.000,0.261,0.002
05-06-2016 13:00,0.235,0.000,0.259,0.002
05-06-2016 13:05,0.233,0.000,0.257,0.002
05-06-2016 13:10,0.231,0.000,0.255,0.002
05-06-2016 13:15,0.229,0.000,0.252,0.002
05-06-2016 13:20,0.227,0.000,0.250,0.002
05-06-2016 13:25,0.226,0.000,0.248,0.002
05-06-2016 13:30,0.224,0.000,0.246,0.002
05-06-2016 13:35,0.220,0.000,0.242,0.002
05-06-2016 13:40,0.218,0.000,0.240,0.002
05-06-2016 13:45,0.217,0.000,0.238,0.002
05-06-2016 13:50,0.215,0.000,0.236,0.002
05-06-2016 13:55,0.213,0.000,0.234,0.002
05-06-2016 14:00,0.211,0.000,0.232,0.002
05-06-2016 14:05,0.210,0.000,0.230,0.002
05-06-2016 14:10,0.208,0.000,0.229,0.002
05-06-2016 14:15,0.206,0.000,0.227,0.002
05-06-2016 14:20,0.205,0.000,0.225,0.002
05-06-2016 14:25,0.203,0.000,0.223,0.002
05-06-2016 14:30,0.201,0.000,0.221,0.002
05-06-2016 14:35,0.200,0.000,0.219,0.002
05-06-2016 14:40,0.196,0.000,0.215,0.002
05-06-2016 14:45,0.195,0.000,0.214,0.002
05-06-2016 14:50,0.193,0.000,0.212,0.002
05-06-2016 14:55,0.192,0.000,0.210,0.002
05-06-2016 15:00,0.190,0.000,0.209,0.002
05-06-2016 15:05,0.189,0.000,0.207,0.002
05-06-2016 15:10,0.187,0.000,0.205,0.002
05-06-2016 15:15,0.185,0.000,0.203,0.002
05-06-2016 15:20,0.184,0.000,0.202,0.002
05-06-2016 15:25,0.182,0.000,0.200,0.002
05-06-2016 15:30,0.181,0.000,0.198,0.002
05-06-2016 15:35,0.179,0.000,0.197,0.002
05-06-2016 15:40,0.178,0.000,0.195,0.002
05-06-2016 15:45,0.175,0.000,0.191,0.002
05-06-2016 15:50,0.173,0.000,0.190,0.002
05-06-2016 15:55,0.172,0.000,0.188,0.002
05-06-2016 16:00,0.171,0.000,0.187,0.002
05-06-2016 16:05,0.169,0.000,0.185,0.002
05-06-2016 16:10,0.168,0.000,0.184,0.002
05-06-2016 16:15,0.166,0.000,0.182,0.002
05-06-2016 16:20,0.165,0.000,0.181,0.002
05-06-2016 16:25,0.164,0.000,0.179,0.002
05-06-2016 16:30,0.162,0.000,0.178,0.002
05-06-2016 16:35,0.161,0.000,0.176,0.002
05-06-2016 16:40,0.159,0.000,0.174,0.002
05-06-2016 16:45,0.158,0.000,0.173,0.002
05-06-2016 16:50,0.155,0.000,0.170,0.002
05-06-2016 16:55,0.154,0.000,0.169,0.002
05-06-2016 17:00,0.153,0.000,0.167,0.002
05-06-2016 17:05,0.152,0.000,0.166,0.002
05-06-2016 17:10,0.150,0.000,0.165,0.002
05-06-2016 17:15,0.149,0.000,0.163,0.002
05-06-2016 17:20,0.148,0.000,0.162,0.002
05-06-2016 17:25,0.147,0.000,0.161,0.002
05-06-2016 17:30,0.146,0.000,0.159,0.002
05-06-2016 17:35,0.144,0.000,0.158,0.002
05-06-2016 17:40,0.143,0.000,0.157,0.002
05-06-2016 17:45,0.142,0.000,0.155,0.002
05-06-2016 17:50,0.141,0.000,0.154,0.002
05-06-2016 17:55,0.138,0.000,0.151,0.002
05-06-2016 18:00,0.137,0.000,0.150,0.002
05-06-2016 18:05,0.136,0.000,0.149,0.002
05-06-2016 18:10,0.135,0.000,0.148,0.002
05-06-2016 18:15,0.134,0.000,0.146,0.002
05-06-2016 18:20,0.133,0.000,0.145,0.002
05-06-2016 18:25,0.132,0.000,0.144,0.002
05-06-2016 18:30,0.131,0.000,0.143,0.002
05-06-2016 18:35,0.129,0.000,0.142,0.002
05-06-2016 18:40,0.128,0.000,0.140,0.002
05-06-2016 18:45,0.127,0.000,0.139,0.002
05-06-2016 18:50,0.126,0.000,0.138,0.002
05-06-2016 18:55,0.125,0.000,0.137,0.002
05-06-2016 19:00,0.123,0.000,0.134,0.002
05-06-2016 19:05,0.122,0.000,0.133,0.002
05-06-2016 19:10,0.121,0.000,0.132,0.002
05-06-2016 19:15,0.120,0.000,0.131,0.002
05-06-2016 19:20,0.119,0.000,0.130,0.002
05-06-2016 19:25,0.118,0.000,0.129,0.002
05-06-2016 19:30,0.117,0.000,0.128,0.002
05-06-2016 19:35,0.116,0.000,0.127,0.001
05-06-2016 19:40,0.115,0.000,0.125,0.001
05-06-2016 19:45,0.114,0.000,0.124,0.001
05-06-2016 19:50,0.113,0.000,0.123,0.001
05-06-2016 19:55,0.112,0.000,0.122,0.001
05-06-2016 20:00,0.111,0.000,0.121,0.001
05-06-2016 20:05,0.109,0.000,0.119,0.001
05-06-2016 20:10,0.108,0.000,0.118,0.001
05-06-2016 20:15,0.107,0.000,0.117,0.001
05-06-2016 20:20,0.106,0.000,0.116,0.001
05-06-2016 20:25,0.105,0.000,0.115,0.001
05-06-2016 20:30,0.104,0.000,0.114,0.001
05-06-2016 20:35,0.103,0.000,0.113,0.001
05-06-2016 20:40,0.102,0.000,0.112,0.001
05-06-2016 20:45,0.102,0.000,0.111,0.001
05-06-2016 20:50,0.101,0.000,0.110,0.001
05-06-2016 20:55,0.100,0.000,0.109,0.001
05-06-2016 21:00,0.099,0.000,0.108,0.001
05-06-2016 21:05,0.098,0.000,0.107,0.001
05-06-2016 21:10,0.096,0.000,0.105,0.001
05-06-2016 21:15,0.095,0.000,0.104,0.001
05-06-2016 21:20,0.095,0.000,0.103,0.001
05-06-2016 21:25,0.094,0.000,0.102,0.001
05-06-2016 21:30,0.093,0.000,0.102,0.001
05-06-2016 21:35,0.092,0.000,0.101,0.001
05-06-2016 21:40,0.091,0.000,0.100,0.001
05-06-2016 21:45,0.091,0.000,0.099,0.001
05-06-2016 21:50,0.090,0.000,0.098,0.001
05-06-2016 21:55,0.089,0.000,0.097,0.001
05-06-2016 22:00,0.088,0.000,0.096,0.001
05-06-2016 22:05,0.087,0.000,0.095,0.001
05-06-2016 22:10,0.087,0.000,0.095,0.001
05-06-2016 22:15,0.085,0.000,0.093,0.001
05-06-2016 22:20,0.084,0.000,0.092,0.001
05-06-2016 22:25,0.084,0.000,0.091,0.001
05-06-2016 22:30,0.083,0.000,0.091,0.001
05-06-2016 22:35,0.082,0.000,0.090,0.001
05-06-2016 22:40,0.082,0.000,0.089,0.001
05-06-2016 22:45,0.081,0.000,0.088,0.001
05-06-2016 22:50,0.080,0.000,0.087,0.001
05-06-2016 22:55,0.079,0.000,0.087,0.001
05-06-2016 23:00,0.079,0.000,0.086,0.001
05-06-2016 23:05,0.078,0.000,0.085,0.001
05-06-2016 23:10,0.077,0.000,0.084,0.001
05-06-2016 23:15,0.077,0.000,0.084,0.001
05-06-2016 23:20,0.075,0.000,0.082,0.001
05-06-2016 23:25,0.075,0.000,0.082,0.001
05-06-2016 23:30,0.074,0.000,0.081,0.001
05-06-2016 23:35,0.073,0.000,0.080,0.001
05-06-2016 23:40,0.073,0.000,0.079,0.001
05-06-2016 23:45,0.072,0.000,0.079,0.001
05-06-2016 23:50,0.071,0.000,0.078,0.001
05-06-2016 23:55,0.071,0.000,0.077,0.001
06-06-2016 00:00,0.070,0.000,0.077,0.001
06-06-2016 00:05,0.070,0.000,0.076,0.001
06-06-2016 00:10,0.069,0.000,0.075,0.001
06-06-2016 00:15,0.068,0.000,0.075,0.001
06-06-2016 00:20,0.068,0.000,0.074,0.001
06-06-2016 00:25,0.067,0.000,0.073,0.001
06-06-2016 00:30,0.066,0.000,0.072,0.001
06-06-2016 00:35,0.065,0.000,0.072,0.001
06-06-2016 00:40,0.065,0.000,0.071,0.001
06-06-2016 00:45,0.064,0.000,0.070,0.001
06-06-2016 00:50,0.064,0.000,0.070,0.001
06-06-2016 00:55,0.063,0.000,0.069,0.001
06-06-2016 01:00,0.063,0.000,0.069,0.001
06-06-2016 01:05,0.062,0.000,0.068,0.000
06-06-2016 01:10,0.062,0.000,0.067,0.000
06-06-2016 01:15,0.061,0.000,0.067,0.000
06-06-2016 01:20,0.060,0.000,0.066,0.000
06-06-2016 01:25,0.060,0.000,0.065,0.000
06-06-2016 01:30,0.059,0.000,0.064,0.000
06-06-2016 01:35,0.058,0.000,0.064,0.000
06-06-2016 01:40,0.058,0.000,0.063,0.000
06-06-2016 01:45,0.057,0.000,0.063,0.000
06-06-2016 01:50,0.057,0.000,0.062,0.000
06-06-2016 01:55,0.056,0.000,0.062,0.000
06-06-2016 02:00,0.056,0.000,0.061,0.000
06-06-2016 02:05,0.055,0.000,0.060,0.000
06-06-2016 02:10,0.055,0.000,0.060,0.000
06-06-2016 02:15,0.054,0.000,0.059,0.000
06-06-2016 02:20,0.054,0.000,0.059,0.000
06-06-2016 02:25,0.053,0.000,0.058,0.000
06-06-2016 02:30,0.053,0.000,0.058,0.000
06-06-2016 02:35,0.052,0.000,0.057,0.000
06-06-2016 02:40,0.051,0.000,0.056,0.000
06-06-2016 02:45,0.051,0.000,0.056,0.000
06-06-2016 02:50,0.051,0.000,0.055,0.000
06-06-2016 02:55,0.050,0.000,0.055,0.000
06-06-2016 03:00,0.050,0.000,0.054,0.000
06-06-2016 03:05,0.049,0.000,0.054,0.000
06-06-2016 03:10,0.049,0.001,0.053,0.000
06-06-2016 03:15,0.048,0.001,0.053,0.000
06-06-2016 03:20,0.048,0.001,0.052,0.000
06-06-2016 03:25,0.048,0.001,0.052,0.000
06-06-2016 03:30,0.047,0.002,0.052,0.000
06-06-2016 03:35,0.047,0.002,0.051,0.000
06-06-2016 03:40,0.046,0.002,0.050,0.000
06-06-2016 03:45,0.045,0.002,0.050,0.000
06-06-2016 03:50,0.045,0.002,0.049,0.000
06-06-2016 03:55,0.045,0.002,0.049,0.000
06-06-2016 04:00,0.044,0.002,0.049,0.000
06-06-2016 04:05,0.044,0.002,0.048,0.000
06-06-2016 04:10,0.044,0.002,0.048,0.000
06-06-2016 04:15,0.043,0.002,0.047,0.000
06-06-2016 04:20,0.043,0.003,0.047,0.000
06-06-2016 04:25,0.042,0.003,0.046,0.000
06-06-2016 04:30,0.042,0.003,0.046,0.000
06-06-2016 04:35,0.042,0.003,0.046,0.000
06-06-2016 04:40,0.041,0.003,0.045,0.000
06-06-2016 04:45,0.041,0.003,0.044,0.000
06-06-2016 04:50,0.040,0.003,0.044,0.000
06-06-2016 04:55,0.040,0.003,0.044,0.000
06-06-2016 05:00,0.040,0.003,0.043,0.000
06-06-2016 05:05,0.040,0.025,0.043,0.000
06-06-2016 05:10,0.039,0.027,0.043,0.000
06-06-2016 05:15,0.039,0.029,0.043,0.000
06-06-2016 05:20,0.039,0.030,0.042,0.000
06-06-2016 05:25,0.038,0.031,0.042,0.000
06-06-2016 05:30,0.038,0.032,0.042,0.000
06-06-2016 05:35,0.038,0.033,0.041,0.000
06-06-2016 05:40,0.037,0.033,0.041,0.000
06-06-2016 05:45,0.037,0.034,0.041,0.000
06-06-2016 05:50,0.036,0.034,0.040,0.000
06-06-2016 05:55,0.036,0.050,0.040,0.000
06-06-2016 06:00,0.036,0.053,0.039,0.000
06-06-2016 06:05,0.036,0.105,0.040,0.000
06-06-2016 06:10,0.037,0.149,0.040,0.000
06-06-2016 06:15,0.037,0.191,0.041,0.000
06-06-2016 06:20,0.038,0.226,0.041,0.000
06-06-2016 06:25,0.038,0.261,0.042,0.000
06-06-2016 06:30,0.038,0.296,0.042,0.000
06-06-2016 06:35,0.039,0.330,0.043,0.000
06-06-2016 06:40,0.039,0.363,0.043,0.000
06-06-2016 06:45,0.039,0.396,0.044,0.000
06-06-2016 06:50,0.039,0.428,0.044,0.000
06-06-2016 06:55,0.040,0.460,0.045,0.000
06-06-2016 07:00,0.040,0.491,0.045,0.000
06-06-2016 07:05,0.040,0.497,0.045,0.000
06-06-2016 07:10,0.040,0.502,0.045,0.000
06-06-2016 07:15,0.041,0.506,0.044,0.000
06-06-2016 07:20,0.040,0.508,0.044,0.000
06-06-2016 07:25,0.040,0.508,0.043,0.000
06-06-2016 07:30,0.041,0.508,0.043,0.000
06-06-2016 07:35,0.041,0.507,0.043,0.000
06-06-2016 07:40,0.041,0.504,0.042,0.000
06-06-2016 07:45,0.041,0.501,0.042,0.000
06-06-2016 07:50,0.040,0.497,0.041,0.000
06-06-2016 07:55,0.040,0.492,0.041,0.000
06-06-2016 08:00,0.040,0.488,0.040,0.000
06-06-2016 08:05,0.040,0.473,0.040,0.000
06-06-2016 08:10,0.039,0.459,0.039,0.000
06-06-2016 08:15,0.039,0.445,0.039,0.000
06-06-2016 08:20,0.038,0.432,0.038,0.000
06-06-2016 08:25,0.038,0.420,0.037,0.000
06-06-2016 08:30,0.037,0.407,0.037,0.000
06-06-2016 08:35,0.037,0.396,0.036,0.000
06-06-2016 08:40,0.036,0.384,0.036,0.000
06-06-2016 08:45,0.036,0.373,0.035,0.000
06-06-2016 08:50,0.035,0.363,0.035,0.000
06-06-2016 08:55,0.035,0.354,0.034,0.000
06-06-2016 09:00,0.034,0.345,0.034,0.000
06-06-2016 09:05,0.034,0.336,0.033,0.000
06-06-2016 09:10,0.034,0.328,0.033,0.000
06-06-2016 09:15,0.033,0.318,0.033,0.000
06-06-2016 09:20,0.033,0.309,0.032,0.000
06-06-2016 09:25,0.033,0.300,0.032,0.000
06-06-2016 09:30,0.032,0.291,0.032,0.000
06-06-2016 09:35,0.032,0.283,0.031,0.000
06-06-2016 09:40,0.032,0.274,0.031,0.000
06-06-2016 09:45,0.031,0.267,0.030,0.000
06-06-2016 09:50,0.031,0.259,0.030,0.000
06-06-2016 09:55,0.031,0.252,0.030,0.000
06-06-2016 10:00,0.030,0.245,0.029,0.000
06-06-2016 10:05,0.030,0.238,0.029,0.000
06-06-2016 10:10,0.030,0.232,0.028,0.000
06-06-2016 10:15,0.029,0.225,0.028,0.000
06-06-2016 10:20,0.029,0.220,0.028,0.000
06-06-2016 10:25,0.028,0.215,0.027,0.000
06-06-2016 10:30,0.028,0.210,0.027,0.000
06-06-2016 10:35,0.028,0.205,0.027,0.000
06-06-2016 10:40,0.027,0.199,0.026,0.000
06-06-2016 10:45,0.027,0.194,0.026,0.000
06-06-2016 10:50,0.027,0.189,0.025,0.000
06-06-2016 10:55,0.026,0.184,0.025,0.000
06-06-2016 11:00,0.026,0.179,0.025,0.000
06-06-2016 11:05,0.026,0.174,0.024,0.000
06-06-2016 11:10,0.025,0.170,0.024,0.000
06-06-2016 11:15,0.025,0.166,0.024,0.000
06-06-2016 11:20,0.025,0.162,0.023,0.000
06-06-2016 11:25,0.024,0.158,0.023,0.000
06-06-2016 11:30,0.024,0.154,0.023,0.000
06-06-2016 11:35,0.024,0.151,0.022,0.000
06-06-2016 11:40,0.026,0.148,0.026,0.000
06-06-2016 11:45,0.030,0.145,0.033,0.000
06-06-2016 11:50,0.037,0.142,0.042,0.000
06-06-2016 11:55,0.045,0.138,0.055,0.000
06-06-2016 12:00,0.056,0.135,0.070,0.000
06-06-2016 12:05,0.068,0.132,0.087,0.000
06-06-2016 12:10,0.081,0.129,0.106,0.000
06-06-2016 12:15,0.096,0.126,0.126,0.000
06-06-2016 12:20,0.104,0.124,0.137,0.000
06-06-2016 12:25,0.113,0.121,0.149,0.000
06-06-2016 12:30,0.123,0.118,0.162,0.000
06-06-2016 12:35,0.134,0.115,0.175,0.000
06-06-2016 12:40,0.145,0.113,0.189,0.000
06-06-2016 12:45,0.156,0.110,0.204,0.000
06-06-2016 12:50,0.168,0.108,0.218,0.000
06-06-2016 12:55,0.180,0.105,0.234,0.000
06-06-2016 13:00,0.193,0.103,0.249,0.000
06-06-2016 13:05,0.206,0.101,0.265,0.000
06-06-2016 13:10,0.234,0.098,0.304,0.000
06-06-2016 13:15,0.262,0.096,0.342,0.000
06-06-2016 13:20,0.289,0.094,0.378,0.000
06-06-2016 13:25,0.316,0.092,0.413,0.000
06-06-2016 13:30,0.343,0.090,0.447,0.000
06-06-2016 13:35,0.368,0.088,0.479,0.000
06-06-2016 13:40,0.394,0.086,0.511,0.000
06-06-2016 13:45,0.419,0.084,0.541,0.000
06-06-2016 13:50,0.444,0.082,0.571,0.000
06-06-2016 13:55,0.468,0.080,0.600,0.000
06-06-2016 14:00,0.492,0.078,0.627,0.000
06-06-2016 14:05,0.514,0.077,0.653,0.000
06-06-2016 14:10,0.529,0.075,0.668,0.000
06-06-2016 14:15,0.543,0.073,0.680,0.000
06-06-2016 14:20,0.557,0.071,0.693,0.000
06-06-2016 14:25,0.570,0.070,0.705,0.000
06-06-2016 14:30,0.584,0.068,0.718,0.000
06-06-2016 14:35,0.598,0.067,0.730,0.000
06-06-2016 14:40,0.611,0.065,0.743,0.000
06-06-2016 14:45,0.625,0.064,0.756,0.000
06-06-2016 14:50,0.639,0.062,0.769,0.000
06-06-2016 14:55,0.653,0.061,0.783,0.000
06-06-2016 15:00,0.666,0.060,0.796,0.000
06-06-2016 15:05,0.694,0.059,0.830,0.000
06-06-2016 15:10,0.721,0.058,0.863,0.000
06-06-2016 15:15,0.748,0.056,0.895,0.000
06-06-2016 15:20,0.774,0.055,0.925,0.000
06-06-2016 15:25,0.798,0.054,0.954,0.000
06-06-2016 15:30,0.823,0.053,0.981,0.000
06-06-2016 15:35,0.846,0.052,1.008,0.000
06-06-2016 15:40,0.869,0.051,1.033,0.000
06-06-2016 15:45,0.891,0.050,1.057,0.000
06-06-2016 15:50,0.912,0.049,1.080,0.000
06-06-2016 15:55,0.933,0.048,1.102,0.000
06-06-2016 16:00,0.953,0.047,1.123,0.000
06-06-2016 16:05,0.973,0.046,1.143,0.000
06-06-2016 16:10,0.992,0.045,1.163,0.000
06-06-2016 16:15,1.011,0.044,1.181,0.000
06-06-2016 16:20,1.028,0.043,1.198,0.000
06-06-2016 16:25,1.046,0.043,1.215,0.000
06-06-2016 16:30,1.063,0.042,1.231,0.000
06-06-2016 16:35,1.079,0.041,1.247,0.000
06-06-2016 16:40,1.096,0.040,1.263,0.000
06-06-2016 16:45,1.112,0.040,1.278,0.000
06-06-2016 16:50,1.127,0.039,1.293,0.000
06-06-2016 16:55,1.143,0.038,1.307,0.000
06-06-2016 17:00,1.158,0.038,1.321,0.000
06-06-2016 17:05,1.172,0.038,1.335,0.000
06-06-2016 17:10,1.187,0.038,1.349,0.000
06-06-2016 17:15,1.196,0.037,1.354,0.000
06-06-2016 17:20,1.203,0.037,1.357,0.000
06-06-2016 17:25,1.210,0.037,1.360,0.000
06-06-2016 17:30,1.217,0.037,1.363,0.000
06-06-2016 17:35,1.224,0.037,1.366,0.000
06-06-2016 17:40,1.231,0.037,1.370,0.000
06-06-2016 17:45,1.238,0.037,1.373,0.000
06-06-2016 17:50,1.244,0.037,1.377,0.000
06-06-2016 17:55,1.251,0.037,1.381,0.000
06-06-2016 18:00,1.258,0.036,1.385,0.000
06-06-2016 18:05,1.264,0.036,1.390,0.000
06-06-2016 18:10,1.271,0.036,1.394,0.000
06-06-2016 18:15,1.278,0.036,1.399,0.000
06-06-2016 18:20,1.285,0.036,1.404,0.000
06-06-2016 18:25,1.291,0.036,1.409,0.000
06-06-2016 18:30,1.298,0.035,1.415,0.000
06-06-2016 18:35,1.305,0.035,1.421,0.000
06-06-2016 18:40,1.312,0.035,1.426,0.000
06-06-2016 18:45,1.319,0.035,1.432,0.000
06-06-2016 18:50,1.327,0.034,1.439,0.000
06-06-2016 18:55,1.334,0.034,1.445,0.000
06-06-2016 19:00,1.341,0.034,1.452,0.000
06-06-2016 19:05,1.348,0.034,1.459,0.000
06-06-2016 19:10,1.356,0.033,1.465,0.000
06-06-2016 19:15,1.363,0.033,1.472,0.000
06-06-2016 19:20,1.370,0.033,1.479,0.000
06-06-2016 19:25,1.377,0.033,1.486,0.000
06-06-2016 19:30,1.384,0.032,1.492,0.000
06-06-2016 19:35,1.391,0.032,1.499,0.000
06-06-2016 19:40,1.398,0.032,1.505,0.000
06-06-2016 19:45,1.405,0.032,1.512,0.000
06-06-2016 19:50,1.412,0.031,1.519,0.000
06-06-2016 19:55,1.419,0.031,1.525,0.000
06-06-2016 20:00,1.426,0.031,1.532,0.000
06-06-2016 20:05,1.433,0.031,1.539,0.000
06-06-2016 20:10,1.439,0.030,1.544,0.000
06-06-2016 20:15,1.444,0.030,1.547,0.000
06-06-2016 20:20,1.447,0.030,1.548,0.000
06-06-2016 20:25,1.449,0.030,1.548,0.000
06-06-2016 20:30,1.450,0.030,1.546,0.000
06-06-2016 20:35,1.450,0.029,1.543,0.000
06-06-2016 20:40,1.449,0.029,1.539,0.000
06-06-2016 20:45,1.447,0.029,1.534,0.000
06-06-2016 20:50,1.445,0.029,1.528,0.000
06-06-2016 20:55,1.441,0.028,1.520,0.000
06-06-2016 21:00,1.437,0.028,1.512,0.000
06-06-2016 21:05,1.439,0.028,1.497,0.000
06-06-2016 21:10,1.434,0.028,1.483,0.000
06-06-2016 21:15,1.428,0.027,1.468,0.000
06-06-2016 21:20,1.419,0.027,1.452,0.000
06-06-2016 21:25,1.409,0.027,1.436,0.000
06-06-2016 21:30,1.397,0.027,1.419,0.000
06-06-2016 21:35,1.384,0.026,1.402,0.000
06-06-2016 21:40,1.370,0.026,1.384,0.000
06-06-2016 21:45,1.355,0.026,1.366,0.000
06-06-2016 21:50,1.339,0.026,1.349,0.000
06-06-2016 21:55,1.324,0.025,1.331,0.000
06-06-2016 22:00,1.307,0.025,1.313,0.000
06-06-2016 22:05,1.283,0.023,1.289,0.000
06-06-2016 22:10,1.260,0.021,1.265,0.000
06-06-2016 22:15,1.236,0.019,1.241,0.000
06-06-2016 22:20,1.216,0.018,1.222,0.000
06-06-2016 22:25,1.195,0.016,1.202,0.000
06-06-2016 22:30,1.175,0.015,1.181,0.000
06-06-2016 22:35,1.155,0.014,1.162,0.000
06-06-2016 22:40,1.135,0.012,1.142,0.000
06-06-2016 22:45,1.116,0.011,1.124,0.000
06-06-2016 22:50,1.097,0.010,1.105,0.000
06-06-2016 22:55,1.078,0.010,1.087,0.000
06-06-2016 23:00,1.060,0.009,1.070,0.000
06-06-2016 23:05,1.043,0.009,1.052,0.000
06-06-2016 23:10,1.026,0.008,1.036,0.000
06-06-2016 23:15,1.009,0.007,1.019,0.000
06-06-2016 23:20,0.990,0.007,1.000,0.000
06-06-2016 23:25,0.974,0.006,0.984,0.000
06-06-2016 23:30,0.959,0.006,0.970,0.000
06-06-2016 23:35,0.944,0.005,0.956,0.000
06-06-2016 23:40,0.930,0.005,0.943,0.000
06-06-2016 23:45,0.916,0.004,0.929,0.000
06-06-2016 23:50,0.903,0.004,0.916,0.000
06-06-2016 23:55,0.889,0.004,0.903,0.000
07-06-2016 00:00,0.876,0.003,0.890,0.000
07-06-2016 00:05,0.883,0.004,0.903,0.000
07-06-2016 00:10,0.886,0.004,0.909,0.000
07-06-2016 00:15,0.886,0.005,0.909,0.000
07-06-2016 00:20,0.882,0.006,0.905,0.000
07-06-2016 00:25,0.866,0.007,0.888,0.000
07-06-2016 00:30,0.862,0.007,0.883,0.000
07-06-2016 00:35,0.855,0.008,0.874,0.000
07-06-2016 00:40,0.846,0.009,0.863,0.000
07-06-2016 00:45,0.836,0.009,0.851,0.000
07-06-2016 00:50,0.825,0.009,0.837,0.000
07-06-2016 00:55,0.813,0.010,0.823,0.000
07-06-2016 01:00,0.800,0.010,0.808,0.000
07-06-2016 01:05,0.787,0.010,0.793,0.000
07-06-2016 01:10,0.773,0.010,0.777,0.000
07-06-2016 01:15,0.759,0.010,0.762,0.000
07-06-2016 01:20,0.744,0.010,0.747,0.000
07-06-2016 01:25,0.730,0.010,0.731,0.000
07-06-2016 01:30,0.717,0.010,0.718,0.000
07-06-2016 01:35,0.703,0.010,0.704,0.000
07-06-2016 01:40,0.690,0.010,0.690,0.000
07-06-2016 01:45,0.677,0.010,0.677,0.000
07-06-2016 01:50,0.663,0.010,0.663,0.000
07-06-2016 01:55,0.650,0.010,0.649,0.000
07-06-2016 02:00,0.637,0.010,0.636,0.000
07-06-2016 02:05,0.624,0.010,0.622,0.000
07-06-2016 02:10,0.611,0.010,0.609,0.000
07-06-2016 02:15,0.598,0.010,0.596,0.000
07-06-2016 02:20,0.586,0.010,0.584,0.000
07-06-2016 02:25,0.573,0.009,0.571,0.000
07-06-2016 02:30,0.561,0.009,0.559,0.000
07-06-2016 02:35,0.551,0.009,0.549,0.000
07-06-2016 02:40,0.540,0.009,0.538,0.000
07-06-2016 02:45,0.529,0.009,0.527,0.000
07-06-2016 02:50,0.518,0.009,0.516,0.000
07-06-2016 02:55,0.507,0.008,0.506,0.000
07-06-2016 03:00,0.497,0.008,0.495,0.000
07-06-2016 03:05,0.487,0.008,0.485,0.000
07-06-2016 03:10,0.476,0.008,0.475,0.000
07-06-2016 03:15,0.466,0.008,0.465,0.000
07-06-2016 03:20,0.457,0.008,0.455,0.000
07-06-2016 03:25,0.447,0.008,0.445,0.000
07-06-2016 03:30,0.437,0.007,0.435,0.000
07-06-2016 03:35,0.428,0.007,0.426,0.000
07-06-2016 03:40,0.420,0.007,0.418,0.000
07-06-2016 03:45,0.412,0.007,0.410,0.000
07-06-2016 03:50,0.403,0.007,0.402,0.000
07-06-2016 03:55,0.395,0.007,0.394,0.000
